"","monthlyLoadPeaks","monthlySummativeLoads","avgMaxTemps","zone","Date","cumNPR_MW","cumSummer","cumWinter","cumNPR_MW_Renewable","cumSummer_Renewable","cumWinter_Renewable","cumNPR_MW_NonRenewable","cumSummer_NonRenewable","cumWinter_NonRenewable","DateTime","upstate"
"2051",67348.6584439124,37684331.7533552,69.141547373055,"I","2029-05",0.2,0,0,0.2,0,0,0,0,0,2029-05-01,"Downstate"
"2052",67366.2290668022,36811355.2052945,77.2896136501161,"I","2029-06",0.2,0,0,0.2,0,0,0,0,0,2029-06-01,"Downstate"
"2053",67399.7597101971,36219230.1705428,82.9267556477519,"I","2029-07",0.2,0,0,0.2,0,0,0,0,0,2029-07-01,"Downstate"
"2054",67340.8825457668,36199249.8258556,83.1183065702263,"I","2029-08",0.2,0,0,0.2,0,0,0,0,0,2029-08-01,"Downstate"
"2055",67096.2354178087,36886507.496965,76.5806691133264,"I","2029-09",0.2,0,0,0.2,0,0,0,0,0,2029-09-01,"Downstate"
"2056",65182.7862926003,38041222.4264187,65.8645944726347,"I","2029-10",0.2,0,0,0.2,0,0,0,0,0,2029-10-01,"Downstate"
"2057",61811.5656740607,39558411.7086983,52.2688974821491,"I","2029-11",0.2,0,0,0.2,0,0,0,0,0,2029-11-01,"Downstate"
"2058",65955.288110994,40656081.9030386,42.7545100451049,"I","2029-12",0.2,0,0,0.2,0,0,0,0,0,2029-12-01,"Downstate"
"2059",65695.5431766142,41078250.1796543,39.1731919867944,"I","2030-01",0.2,0,0,0.2,0,0,0,0,0,2030-01-01,"Downstate"
"2060",62834.9801541685,40228330.129285,46.4410632733317,"I","2030-02",0.2,0,0,0.2,0,0,0,0,0,2030-02-01,"Downstate"
"2061",60454.5700328285,40169958.2925823,46.946077890711,"I","2030-03",0.2,0,0,0.2,0,0,0,0,0,2030-03-01,"Downstate"
"2062",59169.0487118414,39048103.6853315,56.793009727062,"I","2030-04",0.2,0,0,0.2,0,0,0,0,0,2030-04-01,"Downstate"
"2063",67387.1872110635,37685395.5612731,69.1423837830052,"I","2030-05",0.2,0,0,0.2,0,0,0,0,0,2030-05-01,"Downstate"
"2064",67403.6707001773,36812613.8400235,77.2886068504333,"I","2030-06",0.2,0,0,0.2,0,0,0,0,0,2030-06-01,"Downstate"
"2065",67437.4107227786,36220519.8293479,82.9256225833487,"I","2030-07",0.2,0,0,0.2,0,0,0,0,0,2030-07-01,"Downstate"
"2066",67379.1016875076,36200633.878171,83.1164415419575,"I","2030-08",0.2,0,0,0.2,0,0,0,0,0,2030-08-01,"Downstate"
"2067",67132.7229621454,36887690.6508695,76.5803369664942,"I","2030-09",0.2,0,0,0.2,0,0,0,0,0,2030-09-01,"Downstate"
"2068",65219.9642948376,38042326.2178305,65.86512920315,"I","2030-10",0.2,0,0,0.2,0,0,0,0,0,2030-10-01,"Downstate"
"2069",61849.5035900523,39559893.1431956,52.2662928575552,"I","2030-11",0.2,0,0,0.2,0,0,0,0,0,2030-11-01,"Downstate"
"2070",65992.1885282419,40657484.9124914,42.7524187855628,"I","2030-12",0.2,0,0,0.2,0,0,0,0,0,2030-12-01,"Downstate"
"2071",55436,29820447,57.9764868603043,"J","2011-11",10330,9208.3,10169.9,0,0,0,10330,9208.3,10169.9,2011-11-01,"Downstate"
"2072",56355,31729798,49.1935483870968,"J","2011-12",10330,9208.3,10169.9,0,0,0,10330,9208.3,10169.9,2011-12-01,"Downstate"
"2073",57997,32671967,43.741935483871,"J","2012-01",10330,9208.3,10169.9,0,0,0,10330,9208.3,10169.9,2012-01-01,"Downstate"
"2074",55086,29694582,46.7586206896552,"J","2012-02",10330,9208.3,10169.9,0,0,0,10330,9208.3,10169.9,2012-02-01,"Downstate"
"2075",53983,30707226,58.2234185733513,"J","2012-03",10330,9208.3,10169.9,0,0,0,10330,9208.3,10169.9,2012-03-01,"Downstate"
"2076",52647.4724760847,28973668,62.9666666666667,"J","2012-04",10330,9208.3,10169.9,0,0,0,10330,9208.3,10169.9,2012-04-01,"Downstate"
"2077",66850,33106789,71.741935483871,"J","2012-05",10330,9208.3,10169.9,0,0,0,10330,9208.3,10169.9,2012-05-01,"Downstate"
"2078",67062,34650280,79.3333333333333,"J","2012-06",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2012-06-01,"Downstate"
"2079",67061,40900690,87.4193548387097,"J","2012-07",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2012-07-01,"Downstate"
"2080",66955,41945907,84.4516129032258,"J","2012-08",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2012-08-01,"Downstate"
"2081",66973,35186127,75.8,"J","2012-09",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2012-09-01,"Downstate"
"2082",59358,30353469,65.2903225806452,"J","2012-10",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2012-10-01,"Downstate"
"2083",55458,28915051,49.8713692946058,"J","2012-11",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2012-11-01,"Downstate"
"2084",55276,31448005,47.1612903225806,"J","2012-12",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2012-12-01,"Downstate"
"2085",58645,32838538,40.9354838709677,"J","2013-01",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2013-01-01,"Downstate"
"2086",56770,30097699,39.2142857142857,"J","2013-02",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2013-02-01,"Downstate"
"2087",54620,31546410,45.2812920592194,"J","2013-03",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2013-03-01,"Downstate"
"2088",52739,28964362,59.8333333333333,"J","2013-04",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2013-04-01,"Downstate"
"2089",65880,31317184,70.7741935483871,"J","2013-05",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2013-05-01,"Downstate"
"2090",67039,36569379,80.4666666666667,"J","2013-06",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2013-06-01,"Downstate"
"2091",67060,38559823,87,"J","2013-07",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2013-07-01,"Downstate"
"2092",65329,39125655,81.258064516129,"J","2013-08",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2013-08-01,"Downstate"
"2093",67023,33113670,74.9666666666667,"J","2013-09",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2013-09-01,"Downstate"
"2094",62336,31519539,66.2903225806452,"J","2013-10",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2013-10-01,"Downstate"
"2095",56274,30076005,51.5435684647303,"J","2013-11",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2013-11-01,"Downstate"
"2096",58422,32750637,43.4193548387097,"J","2013-12",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2013-12-01,"Downstate"
"2097",60476,34850857,34.6774193548387,"J","2014-01",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2014-01-01,"Downstate"
"2098",57344,30535615,36.7857142857143,"J","2014-02",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2014-02-01,"Downstate"
"2099",57015,32213977,44.2032301480485,"J","2014-03",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2014-03-01,"Downstate"
"2100",51338,28602552,58.6333333333333,"J","2014-04",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2014-04-01,"Downstate"
"2101",61672,30528791,71.2258064516129,"J","2014-05",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2014-05-01,"Downstate"
"2102",66376,35724426,79.3,"J","2014-06",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2014-06-01,"Downstate"
"2103",67013,40068960,83.4193548387097,"J","2014-07",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2014-07-01,"Downstate"
"2104",65787,38398683,81,"J","2014-08",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2014-08-01,"Downstate"
"2105",66915,34273539,76.4666666666667,"J","2014-09",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2014-09-01,"Downstate"
"2106",57968,30526334,65.5483870967742,"J","2014-10",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2014-10-01,"Downstate"
"2107",56327,29818990,51.2088520055325,"J","2014-11",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2014-11-01,"Downstate"
"2108",57060,32178881,44.6774193548387,"J","2014-12",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2014-12-01,"Downstate"
"2109",59151,34134202,35.4516129032258,"J","2015-01",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2015-01-01,"Downstate"
"2110",58853,32410885,31.6071428571429,"J","2015-02",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2015-02-01,"Downstate"
"2111",56586,32360793,44.5518169582773,"J","2015-03",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2015-03-01,"Downstate"
"2112",50194,28187933,61.0333333333333,"J","2015-04",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2015-04-01,"Downstate"
"2113",63162,32146299,75.7741935483871,"J","2015-05",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2015-05-01,"Downstate"
"2114",66936,35140313,77.7333333333333,"J","2015-06",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2015-06-01,"Downstate"
"2115",67035,40422325,85.1612903225806,"J","2015-07",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2015-07-01,"Downstate"
"2116",67052,41621196,85.5483870967742,"J","2015-08",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2015-08-01,"Downstate"
"2117",67035,36709618,80.7333333333333,"J","2015-09",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2015-09-01,"Downstate"
"2118",61034.9473901601,29812950,65.0967741935484,"J","2015-10",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2015-10-01,"Downstate"
"2119",55165,28843997,59.1908713692946,"J","2015-11",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2015-11-01,"Downstate"
"2120",54064,30498843,55.8387096774194,"J","2015-12",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2015-12-01,"Downstate"
"2121",57434.27082293,32795473,41.4516129032258,"J","2016-01",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2016-01-01,"Downstate"
"2122",57038,30725542,45.1724137931034,"J","2016-02",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2016-02-01,"Downstate"
"2123",53294,30028186,56.2584118438762,"J","2016-03",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2016-03-01,"Downstate"
"2124",53970,28442460,60.5666666666667,"J","2016-04",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2016-04-01,"Downstate"
"2125",63966,31124058,70.3548387096774,"J","2016-05",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2016-05-01,"Downstate"
"2126",64302,36213123,81.0555555555556,"J","2016-06",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2016-06-01,"Downstate"
"2127",67018,40399126,87.5161290322581,"J","2016-07",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2016-07-01,"Downstate"
"2128",67053,40219343,87.5483870967742,"J","2016-08",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2016-08-01,"Downstate"
"2129",66932,36215041,79.6,"J","2016-09",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2016-09-01,"Downstate"
"2130",60333,30323511,67.4193548387097,"J","2016-10",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2016-10-01,"Downstate"
"2131",53859,29092856,58.3402489626556,"J","2016-11",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2016-11-01,"Downstate"
"2132",58355,32392473,45.2903225806452,"J","2016-12",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2016-12-01,"Downstate"
"2133",58493,32538900,44.0645161290323,"J","2017-01",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2017-01-01,"Downstate"
"2134",55119,28588187,49.3928571428571,"J","2017-02",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2017-02-01,"Downstate"
"2135",55596,31935509,47.5370121130552,"J","2017-03",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2017-03-01,"Downstate"
"2136",53676,28067130,64.7333333333333,"J","2017-04",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2017-04-01,"Downstate"
"2137",65978,30061902,69.5806451612903,"J","2017-05",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2017-05-01,"Downstate"
"2138",67040,35496839,80.2333333333333,"J","2017-06",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2017-06-01,"Downstate"
"2139",67055,39269446,84.1290322580645,"J","2017-07",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2017-07-01,"Downstate"
"2140",66939,38936795,81,"J","2017-08",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2017-08-01,"Downstate"
"2141",65893,34523329,77.5666666666667,"J","2017-09",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2017-09-01,"Downstate"
"2142",61324,31783956,71.6241935483871,"J","2017-10",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2017-10-01,"Downstate"
"2143",52608,29125627,54.1473029045643,"J","2017-11",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2017-11-01,"Downstate"
"2144",58446,32704786,40.2903225806452,"J","2017-12",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2017-12-01,"Downstate"
"2145",60121,34798763,38.1451612903226,"J","2018-01",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2018-01-01,"Downstate"
"2146",56202,28795396,49.3214285714286,"J","2018-02",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2018-02-01,"Downstate"
"2147",54199,31345178,45.7913862718708,"J","2018-03",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2018-03-01,"Downstate"
"2148",50886,28329096,56.2833333333333,"J","2018-04",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2018-04-01,"Downstate"
"2149",61830,31627536,75.4354838709677,"J","2018-05",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2018-05-01,"Downstate"
"2150",66754,34817265,79.6,"J","2018-06",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2018-06-01,"Downstate"
"2151",67036,40575959,85.0806451612903,"J","2018-07",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2018-07-01,"Downstate"
"2152",67057,39526128,85.1451612903226,"J","2018-08",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2018-08-01,"Downstate"
"2153",67000,33740632,76.7,"J","2018-09",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2018-09-01,"Downstate"
"2154",61277,31107197,64.3548387096774,"J","2018-10",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2018-10-01,"Downstate"
"2155",54491,29589924,49.8734439834025,"J","2018-11",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2018-11-01,"Downstate"
"2156",58873.6275114636,34090742.0998782,43.8727823692231,"J","2018-12",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2018-12-01,"Downstate"
"2157",60792.85280847,36435310.404707,39.2796398567678,"J","2019-01",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2019-01-01,"Downstate"
"2158",57615.4636045724,30299394.1577961,47.7229620383087,"J","2019-02",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2019-02-01,"Downstate"
"2159",56486.5092816477,32650535.3333226,49.7790416630189,"J","2019-03",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2019-03-01,"Downstate"
"2160",54142.7339386182,29644750.992119,57.7347575091145,"J","2019-04",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2019-04-01,"Downstate"
"2161",65731.7571478758,33292529.9726775,73.6166798921965,"J","2019-05",10842,9666.5,10671.7,0,0,0,10842,9666.5,10671.7,2019-05-01,"Downstate"
"2162",68398.2716206884,36493551.7013441,80.1454183331228,"J","2019-06",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2019-06-01,"Downstate"
"2163",68974.5618237693,42497318.9413557,86.0401653456763,"J","2019-07",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2019-07-01,"Downstate"
"2164",68242.1032991171,41393179.8109584,86.1667464086236,"J","2019-08",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2019-08-01,"Downstate"
"2165",68751.183295686,35329943.9077208,77.7958892051341,"J","2019-09",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2019-09-01,"Downstate"
"2166",62624.5464096934,32577688.8545674,65.3647206862955,"J","2019-10",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2019-10-01,"Downstate"
"2167",56540.0965150735,30868544.6793252,53.0323258566744,"J","2019-11",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2019-11-01,"Downstate"
"2168",58930.421890967,34736003.6847047,44.5018906411489,"J","2019-12",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2019-12-01,"Downstate"
"2169",60571.1890817078,37042424.6184256,41.1476181331483,"J","2020-01",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2020-01-01,"Downstate"
"2170",57594.7954520933,30874967.1287176,48.3283628380178,"J","2020-02",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2020-02-01,"Downstate"
"2171",56667.3300477811,33353529.3786642,49.0091683082688,"J","2020-03",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2020-03-01,"Downstate"
"2172",53831.838893504,30092186.4394159,60.462097781847,"J","2020-04",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2020-04-01,"Downstate"
"2173",66074.0734236083,34060165.3156773,72.0209429092842,"J","2020-05",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2020-05-01,"Downstate"
"2174",68462.5262301443,37224088.2298259,80.1919737629697,"J","2020-06",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2020-06-01,"Downstate"
"2175",69174.0027563899,43407403.2114115,85.3270195739015,"J","2020-07",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2020-07-01,"Downstate"
"2176",68660.6934801213,42375492.8282332,84.2020842571873,"J","2020-08",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2020-08-01,"Downstate"
"2177",68834.8455064968,36044357.1773309,77.7332283206405,"J","2020-09",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2020-09-01,"Downstate"
"2178",62304.1012887375,33086875.9709895,67.7973102238699,"J","2020-10",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2020-10-01,"Downstate"
"2179",56535.7686786779,31460740.0385727,53.5351102045173,"J","2020-11",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2020-11-01,"Downstate"
"2180",59243.9738277722,35373681.3562681,42.8956875913066,"J","2020-12",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2020-12-01,"Downstate"
"2181",60836.0340421733,37689266.9399331,40.0356496842965,"J","2021-01",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2021-01-01,"Downstate"
"2182",57626.4728843147,31328883.8089589,48.7246758557278,"J","2021-02",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2021-02-01,"Downstate"
"2183",56940.8744713821,33945038.3503703,47.7528093314186,"J","2021-03",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2021-03-01,"Downstate"
"2184",54135.3724655175,30642045.8036132,58.9174545310465,"J","2021-04",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2021-04-01,"Downstate"
"2185",65950.3036814617,34505673.7391318,73.2978563345209,"J","2021-05",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2021-05-01,"Downstate"
"2186",68596.2256182927,37813491.3078619,79.9652309570648,"J","2021-06",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2021-06-01,"Downstate"
"2187",69287.8043023589,44085152.6252861,85.2155673050073,"J","2021-07",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2021-07-01,"Downstate"
"2188",68698.4745719155,43003828.1209103,84.5192195480113,"J","2021-08",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2021-08-01,"Downstate"
"2189",68999.4386437818,36626568.701206,77.3341159915411,"J","2021-09",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2021-09-01,"Downstate"
"2190",62599.5733969075,33674391.4345122,66.5291644278622,"J","2021-10",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2021-10-01,"Downstate"
"2191",56829.525184053,32026981.9276647,52.137597691186,"J","2021-11",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2021-11-01,"Downstate"
"2192",59283.0801394314,35811403.5050631,43.2342750147034,"J","2021-12",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2021-12-01,"Downstate"
"2193",60992.8859467048,38201237.2691185,39.7187564641911,"J","2022-01",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2022-01-01,"Downstate"
"2194",57788.5199624391,31758316.7231093,48.3483964588173,"J","2022-02",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2022-02-01,"Downstate"
"2195",56937.2685598554,34340047.2307355,48.5033296322113,"J","2022-03",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2022-03-01,"Downstate"
"2196",54308.9623359347,31068579.8987369,58.426254530372,"J","2022-04",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2022-04-01,"Downstate"
"2197",66033.3109000232,34944942.7256819,73.4503397462035,"J","2022-05",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2022-05-01,"Downstate"
"2198",68694.5928577432,38300738.9022704,80.0292902516793,"J","2022-06",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2022-06-01,"Downstate"
"2199",69341.6327413707,44632525.463769,85.5303249762815,"J","2022-07",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2022-07-01,"Downstate"
"2200",68694.9693255186,43512118.2106834,85.1606872655142,"J","2022-08",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2022-08-01,"Downstate"
"2201",69079.3571762699,37091604.2690888,77.5025271501854,"J","2022-09",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2022-09-01,"Downstate"
"2202",62784.3111531837,34142039.2370419,66.0514378992475,"J","2022-10",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2022-10-01,"Downstate"
"2203",56890.1568304578,32425545.9427165,52.4493523602884,"J","2022-11",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2022-11-01,"Downstate"
"2204",59314.231630687,36189325.0408907,43.7300294072222,"J","2022-12",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2022-12-01,"Downstate"
"2205",61036.6502905331,38601571.8350249,40.2612813268524,"J","2023-01",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2023-01-01,"Downstate"
"2206",57918.6149714315,32124154.4490797,48.3319106882808,"J","2023-02",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2023-02-01,"Downstate"
"2207",57033.6768999615,34720992.6273087,48.7155116439111,"J","2023-03",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2023-03-01,"Downstate"
"2208",54328.1231481198,31381757.8673582,59.1983187337553,"J","2023-04",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2023-04-01,"Downstate"
"2209",66256.1781215382,35381059.7105789,72.9037745558901,"J","2023-05",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2023-05-01,"Downstate"
"2210",68814.2443198941,38735611.3197667,80.0933950425648,"J","2023-06",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2023-06-01,"Downstate"
"2211",69485.4112489147,45149765.2537339,85.4594210981271,"J","2023-07",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2023-07-01,"Downstate"
"2212",68888.3875108999,44038999.0568265,84.806717099213,"J","2023-08",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2023-08-01,"Downstate"
"2213",69193.988010717,37510911.6358139,77.5952430868588,"J","2023-09",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2023-09-01,"Downstate"
"2214",62807.0896341089,34492810.5116274,66.7122173613995,"J","2023-10",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2023-10-01,"Downstate"
"2215",56955.5959057061,32772813.5448966,52.8744906983284,"J","2023-11",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2023-11-01,"Downstate"
"2216",59489.2977674187,36585410.5296394,43.4204844058062,"J","2023-12",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2023-12-01,"Downstate"
"2217",61195.4849917812,39007776.467073,40.187096894357,"J","2024-01",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2024-01-01,"Downstate"
"2218",58042.5563634694,32449643.9508924,48.4826868370149,"J","2024-02",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2024-02-01,"Downstate"
"2219",57233.1185365607,35105244.4910858,48.3499520180102,"J","2024-03",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2024-03-01,"Downstate"
"2220",54485.8733312661,31713625.1256331,59.1082306645821,"J","2024-04",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2024-04-01,"Downstate"
"2221",66381.394169388,35739921.8533073,73.0426949198494,"J","2024-05",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2024-05-01,"Downstate"
"2222",68972.2512579407,39141347.4307042,80.0455645278129,"J","2024-06",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2024-06-01,"Downstate"
"2223",69652.196038283,45625978.4804496,85.3639172710981,"J","2024-07",12083.6,10666.7,11795.2,1241.6,1000.2,1123.5,10842,9666.5,10671.7,2024-07-01,"Downstate"
